CustomerID,Recency,Frequency,Monetary,AvgOrderValue,PurchaseFrequency,AvgDaysBetweenPurchases,CLV,Predicted_CLV,CLV_Segment,Expected_Return,Profit
12379.0,82,2,852.24,21.306,0.0224719101123595,2.2564102564102564,852.24,852.4951000000002,Medium,170.49902000000006,70.49902000000006
12380.0,22,4,2724.81,26.20009615384616,0.0242424242424242,1.5728155339805825,2724.81,2730.505399999998,High,546.1010799999997,446.1010799999997
12381.0,5,5,1845.31,21.21045977011494,0.043103448275862,1.313953488372093,1845.31,1844.8109999999983,High,368.9621999999997,268.9621999999997
12383.0,185,5,1850.56,18.69252525252525,0.0297619047619047,1.683673469387755,1850.56,1851.527399999998,High,370.3054799999996,270.3054799999996
12384.0,29,2,585.27,21.676666666666662,0.021505376344086,3.5384615384615383,585.27,585.0293,Medium,117.00586000000001,17.005860000000013
12386.0,338,2,401.9,40.19,0.0666666666666666,3.2222222222222223,401.9,400.7895200000001,Medium,80.15790400000003,-19.84209599999997
12388.0,16,6,2780.6600000000003,27.806600000000003,0.0192307692307692,3.121212121212121,2780.6600000000003,2780.4485000000013,High,556.0897000000003,456.08970000000033
12390.0,80,1,549.84,17.1825,1.0,0.0,549.84,549.9571999999991,Medium,109.99143999999984,9.991439999999841
12391.0,22,1,460.89,4.6089,1.0,0.0,460.89,460.5593999999998,Medium,92.11187999999997,-7.888120000000029
12393.0,72,4,1582.6,24.728125,0.0153256704980842,4.111111111111111,1582.6,1581.593600000001,High,316.3187200000002,216.3187200000002
12394.0,64,2,1272.48,47.12888888888889,0.0129870129870129,5.884615384615385,1272.48,1271.4430999999995,High,254.28861999999992,154.28861999999992
12395.0,19,12,3018.63,19.350192307692307,0.034090909090909,2.232258064516129,3018.63,3017.7212000000018,High,603.5442400000004,503.5442400000004
12397.0,36,2,2409.9,19.12619047619048,0.02,0.792,2409.9,2409.9443999999985,High,481.9888799999997,381.9888799999997
12398.0,46,1,1635.66,19.24305882352941,1.0,0.0,1635.66,1635.2313000000015,High,327.0462600000003,227.0462600000003
12399.0,119,4,1108.65,18.790677966101697,0.0279720279720279,2.4482758620689653,1108.65,1108.5312999999987,Medium,221.70625999999976,121.70625999999976
12401.0,303,1,84.3,16.86,1.0,0.0,84.3,85.1992,Low,17.03984,-82.96016
12402.0,323,1,225.6,20.50909090909091,1.0,0.0,225.6,225.78350000000017,Low,45.156700000000036,-54.843299999999964
12403.0,50,1,427.7,85.53999999999999,1.0,0.0,427.7,427.6951000000004,Medium,85.5390200000001,-14.460979999999907
12405.0,149,1,1710.39,31.67388888888889,1.0,0.0,1710.39,1709.770600000002,High,341.95412000000044,241.95412000000044
12406.0,22,2,3415.3,32.52666666666667,0.0123456790123456,1.5480769230769231,3415.3,3410.398899999996,High,682.0797799999992,582.0797799999992
12407.0,50,5,1708.12,22.18337662337662,0.0232558139534883,2.789473684210526,1708.12,1707.5036999999984,High,341.5007399999997,241.50073999999972
12408.0,33,5,2888.55,27.51,0.0219298245614035,2.173076923076923,2888.55,2886.9814999999967,High,577.3962999999993,477.3962999999993
12409.0,79,3,11072.67,101.58412844036695,0.0288461538461538,0.9537037037037036,11072.67,11098.913300000006,High,2219.782660000001,2119.782660000001
12410.0,309,2,693.33,26.66653846153846,2.0,0.0,693.33,693.4371999999998,Medium,138.68743999999998,38.68743999999998
12412.0,75,3,1226.88,20.112786885245903,0.031578947368421,1.55,1226.88,1225.703099999999,High,245.1406199999998,145.1406199999998
12413.0,67,3,758.1,19.95,0.011070110701107,7.27027027027027,758.1,758.1226999999994,Medium,151.62453999999988,51.62453999999988
12414.0,217,3,562.4100000000001,31.245000000000005,0.0319148936170212,5.411764705882353,562.4100000000001,562.374900000001,Medium,112.47498000000022,12.474980000000215
12415.0,24,21,124914.53,174.95032212885152,0.0668789808917197,0.4249649368863955,124914.53,123359.26889999994,High,24671.85377999999,24571.85377999999
12417.0,3,9,3649.1,19.005729166666665,0.0253521126760563,1.8324607329842928,3649.1,3643.023199999997,High,728.6046399999994,628.6046399999994
12418.0,113,1,668.58,19.664117647058823,1.0,0.0,668.58,668.5050000000009,Medium,133.7010000000002,33.70100000000019
12420.0,64,1,600.39,20.70310344827586,1.0,0.0,600.39,600.1817999999998,Medium,120.03635999999997,20.036359999999974
12421.0,16,4,807.04,17.93422222222222,0.0131578947368421,6.840909090909091,807.04,807.1709999999999,Medium,161.4342,61.434200000000004
12422.0,96,3,803.5600000000001,20.604102564102565,0.0130434782608695,6.0,803.5600000000001,803.5789999999994,Medium,160.7157999999999,60.71579999999989
12423.0,1,8,1859.31,14.87448,0.0226628895184136,2.814516129032258,1859.31,1858.863900000001,High,371.77278000000024,271.77278000000024
12424.0,163,2,1760.96,58.69866666666667,2.0,0.0,1760.96,1759.9734999999998,High,351.99469999999997,251.99469999999997
12425.0,78,1,777.2,21.58888888888889,1.0,0.0,777.2,777.1685099999991,Medium,155.4337019999998,55.43370199999981
12426.0,195,1,582.73,19.424333333333333,1.0,0.0,582.73,582.6438000000002,Medium,116.52876000000003,16.528760000000034
12427.0,22,3,825.8000000000001,26.63870967741936,0.0085714285714285,11.633333333333333,825.8000000000001,826.3077000000009,Medium,165.2615400000002,65.2615400000002
12428.0,26,9,7956.46,27.062789115646257,0.0348837209302325,0.8703071672354948,7956.46,7948.259499999993,High,1589.6518999999987,1489.6518999999987
12429.0,9,4,3750.4,38.66391752577319,0.011204481792717,3.6979166666666665,3750.4,3750.5311000000033,High,750.1062200000007,650.1062200000007
12430.0,43,1,256.4,23.30909090909091,1.0,0.0,256.4,256.3241000000002,Low,51.26482000000004,-48.73517999999996
12431.0,36,15,6487.45,27.60617021276596,0.0442477876106194,1.4188034188034189,6487.45,6488.501399999997,High,1297.7002799999996,1197.7002799999996
12432.0,43,5,5059.32,46.84555555555556,0.0384615384615384,1.1962616822429906,5059.32,5054.773799999999,High,1010.9547599999999,910.9547599999999
12433.0,1,7,13375.87,31.847309523809525,0.0187667560321715,0.883054892601432,13375.87,13400.675000000014,High,2680.135000000003,2580.135000000003
12434.0,85,2,806.14,16.122799999999998,0.0113636363636363,3.571428571428572,806.14,806.3120000000001,Medium,161.26240000000004,61.26240000000004
12435.0,80,2,7829.89,217.49694444444447,0.0105820105820105,5.371428571428571,7829.89,7823.955899999993,High,1564.7911799999986,1464.7911799999986
12436.0,100,1,509.01,31.813125,1.0,0.0,509.01,508.8859000000004,Medium,101.77718000000009,1.7771800000000866
12437.0,2,18,4951.41,24.88145728643216,0.0545454545454545,1.6262626262626263,4951.41,4944.157599999997,High,988.8315199999994,888.8315199999994
12438.0,14,2,2906.85,29.66173469387755,0.0158730158730158,1.288659793814433,2906.85,2909.322100000001,High,581.8644200000002,481.8644200000002
12441.0,367,1,173.55,15.77727272727273,1.0,0.0,173.55,173.64459999999974,Low,34.72891999999995,-65.27108000000004
12442.0,3,1,172.06,14.338333333333331,1.0,0.0,172.06,172.03109999999992,Low,34.40621999999998,-65.59378000000001
12444.0,21,5,5005.46,28.44011363636364,0.0333333333333333,0.8514285714285714,5005.46,5013.147400000008,High,1002.6294800000016,902.6294800000016
12445.0,22,1,133.4,33.35,1.0,0.0,133.4,133.3198,Low,26.66396,-73.33604
12446.0,58,1,1002.31,17.584385964912283,1.0,0.0,1002.31,1002.1589999999997,Medium,200.43179999999995,100.43179999999995
12447.0,243,1,476.49,18.326538461538465,1.0,0.0,476.49,476.2447999999996,Medium,95.24895999999993,-4.751040000000074
12448.0,44,1,449.45,20.42954545454545,1.0,0.0,449.45,449.4217999999996,Medium,89.88435999999993,-10.11564000000007
12449.0,22,4,4067.29,21.29471204188481,0.0242424242424242,0.8578947368421053,4067.29,4069.957499999997,High,813.9914999999994,713.9914999999994
12450.0,156,2,197.88,24.735,0.1111111111111111,2.4285714285714284,197.88,197.85419999999988,Low,39.570839999999976,-60.429160000000024
12451.0,11,5,9035.52,25.52406779661017,0.0159235668789808,0.8810198300283286,9035.52,9024.514700000009,High,1804.9029400000018,1704.9029400000018
12452.0,17,2,430.5700000000001,19.57136363636364,2.0,0.0,430.5700000000001,430.5105,Medium,86.10210000000001,-13.897899999999993
12453.0,134,1,707.09,16.443953488372095,1.0,0.0,707.09,706.9771999999991,Medium,141.39543999999984,41.39543999999984
12454.0,56,1,3528.34,235.22266666666667,1.0,0.0,3528.34,3529.5509000000025,High,705.9101800000005,605.9101800000005
12455.0,73,6,2466.86,27.40955555555556,0.0267857142857142,2.4831460674157304,2466.86,2465.3992999999987,High,493.07985999999977,393.07985999999977
12456.0,44,3,3181.04,25.44832,0.0142180094786729,1.685483870967742,3181.04,3182.38811,High,636.477622,536.477622
12457.0,66,7,2363.23,38.11661290322581,0.0404624277456647,2.7704918032786887,2363.23,2361.892900000002,High,472.37858000000045,372.37858000000045
12458.0,71,2,947.4,24.931578947368426,0.0093457943925233,5.756756756756757,947.4,948.7721,Medium,189.75442,89.75442000000001
12461.0,94,2,826.88,23.62514285714286,0.0327868852459016,1.7647058823529411,826.88,826.6419000000001,Medium,165.32838000000004,65.32838000000004
12462.0,19,2,1189.59,19.186935483870965,0.0070175438596491,4.655737704918033,1189.59,1191.366100000002,Medium,238.2732200000004,138.2732200000004
12463.0,53,4,1344.78,16.202168674698793,0.0211640211640211,2.268292682926829,1344.78,1343.8812999999989,High,268.7762599999998,168.7762599999998
12464.0,10,8,1212.05,41.79482758620689,0.0266666666666666,10.571428571428571,1212.05,1212.218100000001,High,242.4436200000002,142.4436200000002
12465.0,17,2,742.19,15.791276595744682,0.0130718954248366,3.3043478260869565,742.19,742.4903000000007,Medium,148.49806000000015,48.49806000000015
12468.0,188,2,729.54,19.198421052631577,0.0155038759689922,3.45945945945946,729.54,730.1242000000003,Medium,146.02484000000007,46.02484000000007
12471.0,2,30,19824.05,43.09576086956522,0.0826446280991735,0.7690631808278867,19824.05,19826.218100000027,High,3965.2436200000056,3865.2436200000056
12472.0,32,7,6572.11,19.386755162241887,0.0207715133531157,0.9881656804733728,6572.11,6580.343999999991,High,1316.0687999999982,1216.0687999999982
12473.0,29,5,3938.55,23.44375,0.0306748466257668,0.9640718562874252,3938.55,3937.051499999996,High,787.4102999999992,687.4102999999992
12474.0,17,18,7375.79,17.395731132075472,0.0575079872204472,0.7163120567375887,7375.79,7342.4795,High,1468.4959000000001,1368.4959000000001
12475.0,54,1,723.38,20.093888888888888,1.0,0.0,723.38,723.4966999999996,Medium,144.69933999999992,44.69933999999992
12476.0,16,11,6816.42,29.255021459227468,0.0317919075144508,1.4698275862068966,6816.42,6813.738700000005,High,1362.7477400000012,1262.7477400000012
12477.0,23,6,13219.74,44.0658,0.021505376344086,0.9264214046822744,13219.74,13316.8568,High,2663.37136,2563.37136
12478.0,4,1,680.99,18.91638888888889,1.0,0.0,680.99,680.6908,Medium,136.13816,36.13816
12479.0,11,1,527.2,17.006451612903227,1.0,0.0,527.2,527.0452999999998,Medium,105.40905999999995,5.409059999999954
12480.0,28,4,3281.63,21.30928571428572,0.0129870129870129,2.0065359477124183,3281.63,3292.2665099999995,High,658.4533019999999,558.4533019999999
12481.0,23,10,5596.32,25.7894930875576,0.0291545189504373,1.5694444444444444,5596.32,5591.226199999999,High,1118.24524,1018.24524
12483.0,17,8,2484.98,33.133066666666664,0.0247678018575851,4.283783783783784,2484.98,2483.564600000004,High,496.7129200000008,396.7129200000008
12484.0,33,6,4541.72,13.126358381502891,0.0197368421052631,0.8724637681159421,4541.72,4548.188299999996,High,909.6376599999993,809.6376599999993
12488.0,10,3,1298.66,23.612,0.0454545454545454,1.2037037037037035,1298.66,1298.2674999999988,High,259.6534999999998,159.65349999999978
12489.0,336,1,334.93,22.328666666666667,1.0,0.0,334.93,334.8956000000003,Low,66.97912000000007,-33.020879999999934
12490.0,5,10,5417.93,22.114,0.0307692307692307,1.3155737704918034,5417.93,5416.919499999996,High,1083.3838999999994,983.3838999999994
12491.0,39,1,460.4,17.70769230769231,1.0,0.0,460.4,460.3018000000004,Medium,92.06036000000009,-7.939639999999912
12492.0,63,2,263.21000000000004,13.160500000000004,0.0465116279069767,2.210526315789474,263.21000000000004,263.31469999999973,Low,52.66293999999995,-47.33706000000005
12493.0,166,2,433.74,19.715454545454545,0.0625,1.4761904761904765,433.74,433.7482999999999,Medium,86.74965999999999,-13.250340000000008
12494.0,16,7,1246.1,16.18311688311688,0.02,4.552631578947368,1246.1,1246.1208000000015,High,249.22416000000032,149.22416000000032
12497.0,82,1,1043.1,74.50714285714285,1.0,0.0,1043.1,1042.5726000000009,Medium,208.51452000000018,108.51452000000018
12498.0,21,3,403.7000000000001,17.55217391304348,0.081081081081081,1.6363636363636365,403.7000000000001,403.69691000000006,Medium,80.73938200000002,-19.26061799999998
12500.0,23,11,4257.82,69.80032786885245,0.0353697749196141,5.116666666666666,4257.82,4258.430100000001,High,851.6860200000003,751.6860200000003
12501.0,337,1,2169.39,14.5596644295302,1.0,0.0,2169.39,2166.1060000000025,High,433.2212000000005,333.2212000000005
12502.0,96,5,3723.87,25.332448979591835,0.0232558139534883,1.4589041095890412,3723.87,3722.289799999997,High,744.4579599999994,644.4579599999994
12504.0,18,2,482.05,53.5611111111111,0.1538461538461538,1.5,482.05,482.0423000000005,Medium,96.4084600000001,-3.5915399999998954
12506.0,233,1,73.5,3.1956521739130435,1.0,0.0,73.5,73.40639999999996,Low,14.681279999999994,-85.31872000000001
12507.0,134,3,1304.81,62.13380952380952,0.0181818181818181,8.2,1304.81,1304.4769999999987,High,260.89539999999977,160.89539999999977
12508.0,26,2,398.27,5.772028985507246,0.6666666666666666,0.0294117647058823,398.27,398.1728999999999,Medium,79.63457999999999,-20.365420000000015
12509.0,284,1,176.5,25.214285714285715,1.0,0.0,176.5,176.67709999999997,Low,35.33541999999999,-64.66458
12510.0,143,2,982.57,29.774848484848484,0.0109289617486338,5.6875,982.57,982.3008000000012,Medium,196.46016000000026,96.46016000000026
12512.0,66,2,138.03,4.059705882352941,2.0,0.0,138.03,138.03640000000007,Low,27.607280000000017,-72.39271999999998
12513.0,113,1,612.29,17.494,1.0,0.0,612.29,612.1573999999999,Medium,122.43148,22.431479999999993
12514.0,267,1,1017.68,19.95450980392157,1.0,0.0,1017.68,1017.2011999999984,Medium,203.44023999999968,103.44023999999968
12515.0,353,1,383.7,23.98125,1.0,0.0,383.7,383.612,Low,76.72240000000001,-23.277599999999993
12516.0,78,2,1312.06,50.46384615384615,0.0194174757281553,4.08,1312.06,1312.731899999999,High,262.54637999999983,162.54637999999983
12517.0,28,5,2502.84,8.812816901408452,0.0308641975308641,0.5653710247349824,2502.84,2503.8158999999987,High,500.76317999999975,400.76317999999975
12518.0,1,5,2056.89,16.58782258064516,0.0454545454545454,0.8780487804878049,2056.89,2057.3168000000023,High,411.4633600000005,311.4633600000005
12519.0,64,1,340.84000000000003,18.93555555555556,1.0,0.0,340.84000000000003,340.9238000000002,Low,68.18476000000004,-31.81523999999996
12520.0,79,5,2634.26,17.330657894736845,0.0256410256410256,1.2781456953642385,2634.26,2634.9502000000043,High,526.9900400000009,426.99004000000093
12521.0,143,1,599.68,15.781052631578946,1.0,0.0,599.68,599.8398000000001,Medium,119.96796000000002,19.96796000000002
12522.0,39,2,192.72,16.06,0.1538461538461538,1.0909090909090908,192.72,192.80519999999996,Low,38.56103999999999,-61.43896000000001
12523.0,19,11,1789.77,16.884622641509434,0.0351437699680511,2.933333333333333,1789.77,1789.8176999999994,High,357.9635399999999,257.9635399999999
12524.0,9,8,4485.72,31.15083333333333,0.0246153846153846,2.244755244755245,4485.72,4484.560299999993,High,896.9120599999986,796.9120599999986
12526.0,1,3,1316.66,18.54450704225352,0.0319148936170212,1.3285714285714283,1316.66,1315.5582000000006,High,263.11164000000014,163.11164000000014
12527.0,82,3,348.71000000000004,19.37277777777778,0.0122950819672131,14.294117647058824,348.71000000000004,348.6713999999996,Low,69.73427999999993,-30.265720000000073
12528.0,9,6,1933.48,21.01608695652174,0.0197368421052631,3.318681318681319,1933.48,1933.3594000000023,High,386.6718800000005,286.6718800000005
12530.0,60,4,1662.28,25.186060606060607,0.014388489208633,4.246153846153846,1662.28,1661.5834999999988,High,332.3166999999998,232.3166999999998
12531.0,15,1,125.22,7.365882352941177,1.0,0.0,125.22,125.30189999999986,Low,25.060379999999974,-74.93962000000002
12532.0,30,1,349.83000000000004,21.864375000000003,1.0,0.0,349.83000000000004,349.7582000000002,Low,69.95164000000004,-30.04835999999996
12534.0,131,1,1089.18,17.28857142857143,1.0,0.0,1089.18,1089.9624999999992,Medium,217.99249999999984,117.99249999999984
12535.0,92,2,716.35,21.069117647058825,0.0210526315789473,2.8484848484848486,716.35,716.5777999999992,Medium,143.31555999999986,43.31555999999986
12536.0,43,3,12601.830000000002,48.2828735632184,0.1875,0.0576923076923076,12601.830000000002,12578.864099999995,High,2515.7728199999992,2415.7728199999992
12538.0,29,1,363.95,17.33095238095238,1.0,0.0,363.95,363.91060000000033,Low,72.78212000000006,-27.217879999999937
12539.0,22,4,5568.35,20.396886446886448,0.0128205128205128,1.1397058823529411,5568.35,5573.226499999991,High,1114.645299999998,1014.6452999999981
12540.0,20,17,13400.24,28.03397489539749,0.0495626822157434,0.70020964360587,13400.24,13454.888899999996,High,2690.9777799999993,2590.9777799999993
12541.0,30,3,981.18,18.86884615384616,0.0119047619047619,4.901960784313726,981.18,982.0092000000004,Medium,196.4018400000001,96.4018400000001
12544.0,36,1,372.7,19.61578947368421,1.0,0.0,372.7,372.51930000000016,Low,74.50386000000003,-25.49613999999997
12545.0,75,2,1000.39,20.0078,0.0108108108108108,3.755102040816327,1000.39,1000.589,Medium,200.11780000000002,100.11780000000002
12546.0,47,2,1161.5,16.833333333333332,0.0625,0.4558823529411764,1161.5,1161.6979999999996,Medium,232.33959999999993,132.33959999999993
12547.0,198,2,207.8,25.975,0.0240963855421686,11.714285714285714,207.8,207.69019999999975,Low,41.53803999999995,-58.46196000000005
12548.0,166,1,95.2,19.04,1.0,0.0,95.2,95.25540000000002,Low,19.051080000000006,-80.94891999999999
12550.0,79,1,964.83,16.92684210526316,1.0,0.0,964.83,964.317300000001,Medium,192.8634600000002,92.8634600000002
12551.0,358,1,168.0,16.8,1.0,0.0,168.0,168.08460000000002,Low,33.61692000000001,-66.38307999999999
12552.0,39,2,437.82,21.891,2.0,0.0,437.82,437.73319999999984,Medium,87.54663999999997,-12.453360000000032
12553.0,8,10,3692.28,19.33130890052356,0.031055900621118,1.668421052631579,3692.28,3691.296400000004,High,738.2592800000008,638.2592800000008
12556.0,50,2,603.71,4.989338842975207,0.0198019801980198,0.8333333333333334,603.71,603.5890999999998,Medium,120.71781999999996,20.71781999999996
12557.0,16,5,11990.96,363.36242424242425,0.0140449438202247,11.03125,11990.96,12158.833699999992,High,2431.7667399999987,2331.7667399999987
12558.0,8,1,269.96,24.54181818181818,1.0,0.0,269.96,270.30099999999965,Low,54.06019999999993,-45.93980000000007
12559.0,311,2,561.71,26.74809523809524,0.2222222222222222,0.4,561.71,561.7746,Medium,112.35491999999999,12.354919999999993
12560.0,5,3,2134.01,20.323904761904764,0.0217391304347826,1.3076923076923077,2134.01,2131.8776999999995,High,426.37553999999994,326.37553999999994
12561.0,303,1,238.85,14.928125,1.0,0.0,238.85,238.9113999999998,Low,47.78227999999996,-52.21772000000004
12562.0,8,7,3781.74,22.510357142857146,0.0366492146596858,1.125748502994012,3781.74,3782.675299999996,High,756.5350599999992,656.5350599999992
12564.0,261,1,456.9,21.75714285714286,1.0,0.0,456.9,457.1748000000007,Medium,91.43496000000015,-8.565039999999854
12565.0,289,1,145.92000000000002,16.213333333333335,1.0,0.0,145.92000000000002,145.4601,Low,29.092020000000005,-70.90798
12566.0,86,1,351.65,18.507894736842104,1.0,0.0,351.65,351.11900000000014,Low,70.22380000000003,-29.776199999999974
12567.0,23,10,9401.28,21.07910313901345,0.0288184438040345,0.7707865168539326,9401.28,9376.25060000001,High,1875.2501200000022,1775.2501200000022
12569.0,2,32,4124.6900000000005,21.93984042553192,0.1274900398406374,1.267379679144385,4124.6900000000005,4119.032699999999,High,823.8065399999998,723.8065399999998
12571.0,40,2,519.61,15.28264705882353,0.024390243902439,2.4545454545454546,519.61,519.7224000000003,Medium,103.94448000000007,3.9444800000000697
12572.0,9,2,1020.42,17.007,0.0454545454545454,0.7288135593220338,1020.42,1019.4156000000002,Medium,203.88312000000005,103.88312000000005
12573.0,227,1,160.54000000000002,5.733571428571429,1.0,0.0,160.54000000000002,160.5695000000003,Low,32.11390000000006,-67.88609999999994
12574.0,316,1,218.45,19.85909090909091,1.0,0.0,218.45,218.52450000000027,Low,43.70490000000006,-56.29509999999994
12576.0,36,5,1315.83,14.952613636363637,0.0185873605947955,3.0804597701149423,1315.83,1315.7731000000017,High,263.15462000000036,163.15462000000036
12577.0,35,3,657.8,4.474829931972788,0.0092592592592592,2.212328767123288,657.8,657.785100000001,Medium,131.5570200000002,31.557020000000193
12578.0,21,2,2794.51,24.51324561403509,0.0064724919093851,2.725663716814159,2794.51,2794.6148000000003,High,558.9229600000001,458.9229600000001
12579.0,78,1,440.42,15.18689655172414,1.0,0.0,440.42,440.2720999999992,Medium,88.05441999999985,-11.945580000000149
12580.0,247,1,415.7,17.320833333333333,1.0,0.0,415.7,415.73279999999977,Medium,83.14655999999997,-16.853440000000035
12581.0,40,1,197.71,13.180666666666667,1.0,0.0,197.71,197.6820999999996,Low,39.53641999999992,-60.46358000000008
12582.0,239,2,511.36,23.24363636363637,0.04,2.333333333333333,511.36,511.2914000000003,Medium,102.25828000000007,2.2582800000000702
12583.0,3,15,7281.38,29.47927125506073,0.0404312668463611,1.4796747967479675,7281.38,7283.142100000005,High,1456.628420000001,1356.628420000001
12584.0,4,9,2338.15,24.355729166666663,0.0324909747292418,2.863157894736842,2338.15,2336.911999999998,High,467.3823999999996,367.3823999999996
12585.0,234,2,2040.1,23.44942528735632,0.0169491525423728,1.3604651162790695,2040.1,2040.966400000002,High,408.1932800000004,308.1932800000004
12586.0,17,1,196.94000000000003,17.903636363636366,1.0,0.0,196.94000000000003,196.92389999999983,Low,39.38477999999997,-60.61522000000003
12587.0,8,1,144.0,36.0,1.0,0.0,144.0,144.03130000000002,Low,28.806260000000005,-71.19373999999999
12588.0,39,1,214.9,21.49,1.0,0.0,214.9,214.9073,Low,42.98146,-57.01854
12589.0,29,2,646.68,18.47657142857143,0.0172413793103448,3.3823529411764706,646.68,646.5334000000004,Medium,129.30668000000009,29.306680000000085
12590.0,211,2,9864.26,145.06264705882353,2.0,0.0,9864.26,9755.948599999998,High,1951.1897199999996,1851.1897199999996
12591.0,317,1,452.85,17.41730769230769,1.0,0.0,452.85,452.9517999999994,Medium,90.59035999999989,-9.40964000000011
12592.0,92,2,437.6,24.31111111111112,0.0163934426229508,7.117647058823529,437.6,437.5724999999994,Medium,87.51449999999988,-12.485500000000116
12593.0,109,3,418.1,19.90952380952381,0.027027027027027,5.5,418.1,417.9024999999996,Medium,83.58049999999992,-16.419500000000085
12594.0,38,10,3338.2200000000003,28.290000000000003,0.0349650349650349,2.4017094017094016,3338.2200000000003,3341.350999999998,High,668.2701999999996,568.2701999999996
12596.0,51,2,618.27,22.898888888888887,0.0104712041884816,7.3076923076923075,618.27,618.3191999999988,Medium,123.66383999999977,23.663839999999766
12597.0,19,4,3811.22,18.50106796116505,0.0160642570281124,1.2097560975609756,3811.22,3809.033099999996,High,761.8066199999993,661.8066199999993
12598.0,10,8,3023.08,22.90212121212121,0.0289855072463768,2.076335877862596,3023.08,3021.511799999997,High,604.3023599999995,504.30235999999945
12599.0,29,7,1032.58,16.654516129032256,0.0253623188405797,4.459016393442623,1032.58,1032.343600000001,Medium,206.46872000000022,106.46872000000022
12600.0,29,10,2599.04,40.61,0.0291545189504373,5.380952380952381,2599.04,2599.643,High,519.9286000000001,419.9286000000001
12601.0,190,5,577.0600000000001,20.609285714285715,0.0349650349650349,5.222222222222222,577.0600000000001,576.9995999999999,Medium,115.39991999999998,15.39991999999998
